1
292.9612,79.8189,62.4641,224.5271
291.9007,80.4752,63.9163,220.6679
287.1371,82.5726,66.2819,217.3913
281.0457,88.3158,68.1541,214.3124
279.5476,78.0196,70.0027,212.2515
277.8596,90.8398,71.8428,209.5972
272.0545,90.2804,73.7404,207.5735
271.4202,76.7167,74.6190,206.7684
270.0940,79.0434,75.4496,206.1611
267.6932,82.2696,77.0389,203.9977
265.6787,85.1184,77.9906,203.0530
262.7555,88.9938,79.6935,201.9851
256.1965,99.8316,80.8199,200.5495
247.2455,102.8130,81.2461,197.4207
259.9630,96.9387,82.7303,196.0480
251.7065,103.7013,84.4494,195.5943
260.1248,94.5579,85.5487,195.4496
265.1428,98.7796,85.5399,195.8051
258.4345,92.0303,85.5955,195.3827
250.3896,102.5441,85.9874,192.9078
246.5227,100.2713,85.6049,192.1590
258.3002,97.8617,86.3902,193.4749
265.8988,103.7763,86.3375,191.7941
259.1571,101.6487,87.2995,192.9933
258.0182,101.0170,87.5370,192.9329
251.9382,96.5135,88.8072,191.1003
242.1831,106.3711,91.3035,187.9650
238.0701,102.3149,93.1488,186.6195
240.5577,108.5144,92.4338,183.5269
240.7534,111.8490,91.6239,180.9973
247.9391,121.6881,91.7696,179.6584
245.8736,126.0103,90.3678,176.3379
246.5942,125.6279,89.1340,174.8157
246.7531,127.1146,89.2034,172.9637
232.1503,137.2261,89.8820,171.8308
234.1192,136.7685,90.3723,169.9979
247.2187,127.1751,92.4214,170.8272
242.5484,134.4446,93.2373,169.6852
239.8227,139.1320,94.5454,168.5737
247.9266,131.5701,95.7128,168.2206
251.1965,140.6338,97.2015,167.8892
252.8835,145.2824,99.1593,165.5903
258.7855,142.9280,101.2449,163.7587
253.8541,140.3533,102.0180,161.5789
261.3034,140.8760,103.0752,159.8139
254.0407,141.5535,103.6233,157.6668
255.5907,136.3700,103.8898,156.8146
256.7313,133.6753,103.7446,156.3819
257.6765,137.2761,104.0177,155.7476
255.4337,142.5702,103.7090,155.5281
249.9313,106.1090,103.4489,157.2915
250.7598,141.7584,102.2599,157.4768
259.6237,140.0921,101.1369,158.6269
259.0024,140.1500,99.9939,158.9644
268.3160,125.4797,97.9008,162.3156
263.7802,137.6465,97.6621,161.6956
262.9355,134.6217,97.3093,161.5195
261.3591,141.5066,97.9394,160.3109
255.1284,142.0369,97.6930,158.6660
258.9978,142.0998,97.7327,157.8679
253.6050,140.6205,96.9014,157.2112
253.7593,142.4079,95.3440,154.8005
254.7445,143.8856,94.2448,152.8903
253.3288,134.6742,94.4372,151.9632
293.8829,125.8372,94.7277,152.6104
292.4100,124.6558,94.2525,152.6233
301.7663,131.3658,94.3182,152.7733
299.0164,118.7562,93.7160,154.7804
294.7888,132.1988,94.3199,153.8142
295.2149,119.0840,94.4997,153.7569
290.8844,126.6517,94.6204,154.4832
288.2412,124.6835,94.8438,154.7198
288.9514,129.6552,95.4541,153.0059
286.8935,128.3208,95.2114,153.0006
274.9724,124.6408,94.9854,153.3062
288.3996,133.3308,95.4127,152.0900
299.0112,129.0743,95.1399,153.1515
268.4320,123.7527,94.6660,153.9105
266.3510,119.4311,95.3458,155.4080
277.2557,123.6990,94.6885,156.8226
283.9683,128.4630,95.2291,157.1622
288.3044,123.9563,94.8893,158.8457
295.5785,125.0876,93.3545,158.6487
295.2865,120.7697,93.4749,159.3638
307.7084,128.3668,93.0166,158.9386
314.5434,124.6314,93.2234,159.8501
303.7949,119.2193,92.5192,160.9319
306.3166,120.3365,93.5720,162.6967
314.9137,120.4611,94.2477,162.7548
303.5448,117.7135,93.3014,163.5652
308.0347,118.0656,92.9446,164.2994
311.6137,117.0963,92.8802,164.5180
316.5807,117.2355,93.0957,165.1852
310.3655,114.3979,91.8475,165.4818
315.1025,116.7692,92.2135,164.9480
319.0878,115.6677,93.2283,164.3320
309.4157,109.8901,93.4379,167.0161
304.9945,103.6239,93.3003,168.3013
302.4666,103.2169,93.1310,170.4851
306.6635,104.6679,93.9426,170.0014
287.0113,72.9618,93.2636,172.4483
287.0002,72.9418,92.3010,175.4323
285.5952,75.1295,93.0673,179.0610
289.4368,92.5998,93.8244,181.5396
284.2297,83.3399,93.1799,183.8078
270.0224,80.2872,93.2815,184.1665
257.4517,94.6970,94.3871,185.0882
259.4323,92.0961,95.3057,187.1184
260.2779,87.8285,96.0027,188.0996
270.6096,103.2693,97.2044,187.5416
271.9449,70.7888,95.7939,189.9506
270.7709,72.6215,95.6274,190.6487
283.6602,93.7401,97.7158,189.4006
282.3150,93.5666,98.7414,189.0022
280.2102,94.5907,100.2643,188.5093
277.6864,86.6390,101.3018,187.2195
275.4784,90.4122,102.1067,186.4110
270.1669,96.5226,103.2548,185.0073
266.5126,97.7254,104.5467,184.0623
264.2435,98.4488,105.2719,184.8566
266.2354,92.3618,104.8321,183.9998
273.4151,87.4064,103.2488,184.5764
268.4144,81.6716,102.2472,184.0051
265.7380,68.7429,101.2009,182.9597
272.1398,70.5123,100.7016,184.8454
269.7628,62.6812,99.5011,185.6787
273.8788,68.7411,99.1172,185.4351
295.5406,72.3127,99.3040,187.0043
288.7975,70.8144,99.1808,188.2529
289.7977,65.2296,100.1022,190.9399
303.0615,89.2524,99.7635,192.4628
298.5231,88.3372,99.0764,193.3263
279.1673,83.3167,99.5063,192.9270
287.8005,95.3724,99.4243,193.3120
288.5312,93.5547,100.4819,195.0587
277.6028,95.8663,100.7675,194.5582
270.8795,96.7610,101.3885,195.5024
263.9726,88.2122,101.5480,195.8920
272.5383,101.8272,102.4488,194.2140
287.3087,107.5129,103.7398,192.7900
263.6028,105.3298,103.6260,191.8945
284.6082,111.0084,104.9059,188.9042
293.8150,117.8124,106.2877,186.1871
295.3308,118.2052,106.4776,183.0515
288.0491,109.1017,107.1425,181.4769
283.9442,116.6214,107.6676,180.0401
284.7503,118.9375,107.9455,180.0801
284.9254,116.7140,108.8920,180.9533
286.8546,110.5336,109.0346,181.6825
301.7855,118.8706,109.2492,181.8815
295.6906,114.6109,109.1529,182.4692
293.1111,108.2042,108.1614,182.0960
275.3635,104.8449,107.4879,181.7896
270.8015,98.4047,108.2544,181.3104
263.9004,95.5164,107.4196,182.9348
261.5182,93.0473,106.5722,182.8708
