1
142.6396,134.6664,84.6452,189.1361
137.9296,138.6445,85.8370,185.3572
133.9407,144.7076,85.7231,183.2528
131.8879,138.1214,87.7221,181.9791
131.7496,138.0033,88.1730,182.6093
121.1635,141.1911,88.8586,183.2324
127.5122,138.2506,90.1705,183.6348
120.9075,135.9814,90.1464,183.3207
114.9319,138.3046,90.4422,184.8871
111.5496,140.5015,90.7384,185.7405
107.0397,133.4578,91.0801,186.6432
110.7381,138.4206,90.9689,186.5774
111.5869,144.2388,91.4448,186.9702
99.5620,137.8824,91.2538,186.8380
100.1784,140.9431,90.7398,185.8344
94.1881,137.8766,90.3875,186.3028
92.0346,143.1725,89.6770,185.7657
91.0278,146.2368,89.1383,186.0253
95.4582,142.1636,88.4860,184.7626
91.0963,149.0230,88.0746,184.0204
94.9928,145.9456,87.3939,182.5634
96.2856,152.2072,86.9380,182.0604
97.5331,150.0059,86.0211,180.8506
90.3719,156.7269,85.9004,180.7080
94.6278,154.4381,85.4571,181.3846
96.4241,151.0723,84.8443,180.8288
90.0802,158.6158,84.5084,181.0877
94.1879,147.9103,84.1750,180.6949
95.8760,162.2790,84.1737,181.4211
97.6076,158.3271,84.1605,182.2735
98.1585,155.6531,84.0490,181.8267
98.3631,162.2176,84.5813,182.8033
98.5742,158.0679,84.7017,182.6405
99.1603,159.9730,84.6219,182.3792
100.4948,161.7075,84.0739,181.1137
100.7182,163.5208,83.8564,180.4356
101.1144,170.3141,84.1714,181.6407
102.1356,171.2222,84.5538,182.3337
102.9439,172.3793,85.0083,181.9825
104.3596,171.6536,85.3035,181.0696
105.1376,173.6353,85.8033,181.4359
96.6950,164.8917,85.2704,181.2057
99.5290,173.5515,85.4605,182.0655
102.5278,175.1471,86.2927,183.7589
98.4555,171.7516,85.7692,184.8911
94.6280,163.5974,85.9147,185.5557
99.9960,157.1645,85.9481,185.8707
98.7465,141.3112,85.9721,183.5161
104.0172,144.2513,88.1310,180.8500
111.2782,145.2947,92.6429,177.7395
120.5967,145.9472,95.9301,175.2760
137.7046,148.2072,99.1856,170.9933
148.3283,155.8136,101.9434,168.1030
155.9292,180.3892,105.3554,164.2828
153.3808,176.9268,107.2954,158.9357
155.9040,184.4640,108.5728,154.1304
164.7302,197.2748,109.0157,152.0523
155.0144,189.4978,111.3960,147.9296
159.3285,180.6658,111.1391,146.5635
161.3328,180.4675,109.4702,143.1604
154.5973,173.3154,109.5915,140.9748
166.5919,169.8438,108.0961,137.3063
145.4109,174.0044,108.2841,136.3782
160.1707,166.3801,106.8489,136.6519
144.8883,158.3169,108.3965,137.1411
137.3604,168.5242,107.2720,136.0907
134.0082,165.7287,107.4649,136.0504
134.6036,158.7775,108.7782,138.0762
129.8925,154.4529,109.9327,139.2384
126.5746,162.5933,110.9647,141.3177
138.0778,165.2602,110.2634,141.3484
117.2746,167.4213,111.6134,141.5711
126.0119,166.8517,112.3656,142.5962
123.9645,161.1223,113.1466,142.9910
135.5283,163.9256,113.7987,142.8331
127.0884,165.9005,114.5941,143.3680
135.6971,166.4144,113.9199,144.3066
127.7344,161.2529,114.5369,145.2576
135.3387,165.3953,113.9674,144.7130
129.0439,160.0471,114.4453,145.7445
136.2535,165.9581,113.6981,144.5782
129.8478,160.5134,114.3960,145.2791
125.4030,162.1917,114.5504,146.6053
133.5259,170.7053,113.1778,145.4065
130.2230,165.8473,113.2717,145.3437
138.8076,171.2077,112.1548,143.7921
131.2267,167.7529,112.8415,143.8259
137.9639,172.1776,111.9504,143.2574
133.1459,168.9677,112.8999,143.1749
125.6786,168.1862,115.1461,144.6109
132.5151,171.9597,115.6247,145.3965
125.1438,168.1227,117.3925,146.0881
132.9777,172.3760,116.8715,146.4119
125.4961,169.9376,118.6175,147.1483
133.9891,174.0675,118.1853,146.9023
128.4700,172.1685,119.2684,148.0016
130.3897,176.1068,119.2180,148.2219
135.2540,177.0789,119.4517,147.9378
129.8358,177.3438,121.3941,148.5315
126.7496,177.5951,123.6990,149.2510
135.7569,177.8345,122.8484,149.1549
127.8181,183.3439,123.7949,149.4663
122.4175,182.5719,126.1087,150.2160
131.5723,178.6301,126.2397,150.9665
126.5719,176.6209,127.1348,152.0684
116.5251,185.1454,128.8640,150.9247
126.1958,188.4055,127.7852,149.5175
115.4783,186.7789,129.0936,148.3848
124.9233,188.4215,128.7881,147.7586
119.7021,183.6190,129.6096,148.7824
