1
527.7931,57.7476,19.3518,19.3958
526.1678,66.7737,19.3126,19.3606
524.3023,80.7897,19.2333,19.1909
523.3464,91.9042,19.2506,19.1731
520.6124,106.5632,18.8290,19.5245
519.5602,117.0384,18.4853,19.9426
518.6393,126.4927,18.3234,19.7658
510.9779,143.9683,18.3655,19.6998
509.7979,154.3774,18.4944,19.9785
520.9209,165.8412,18.2457,19.7228
530.3867,170.6679,18.0759,19.1823
540.8561,175.7310,18.1306,18.4487
551.3106,187.8935,18.2386,17.8995
558.0122,191.3522,18.1405,17.6118
567.6290,202.5744,18.0846,17.6562
576.4105,209.7917,18.0911,17.5470
580.3825,221.1086,18.0961,17.4793
579.6212,221.6419,18.0961,17.4793
598.0560,241.8042,18.1048,17.5310
597.1044,241.7197,18.1048,17.5310
605.7098,262.2592,18.2361,17.5976
608.7063,266.5894,18.3716,17.4723
612.0955,263.8473,18.5877,17.2885
614.0652,264.2928,18.6574,17.2215
620.9381,264.2304,18.6035,17.3167
623.9454,266.2831,18.6729,16.9893
625.5848,265.6464,18.6741,16.9447
631.5696,269.7162,18.5762,16.7813
633.2150,271.7684,18.5059,16.5840
636.0968,269.0126,18.5434,16.4023
635.4318,266.2245,18.5545,16.3884
637.6738,266.5926,18.7383,16.0996
639.0467,266.7950,18.7423,16.1072
639.3690,268.8438,18.7775,16.0985
641.7900,272.4564,18.7406,16.1797
641.2701,273.7545,18.7218,16.1801
641.2463,278.0007,19.1063,15.7948
647.7006,275.9371,19.1976,15.7206
647.2419,276.5602,19.1538,15.9261
648.1204,274.6086,19.0346,16.0547
