1
149.0163,66.2107,44.4628,56.5692
148.8522,66.4481,44.3743,56.5327
147.3421,66.2052,44.5082,56.4421
147.1401,64.8647,44.5551,56.3031
145.9607,64.9452,44.5499,56.1939
145.4137,64.2705,44.6538,55.8443
146.6766,64.7125,44.7713,55.7050
147.6693,63.2426,44.6086,55.8425
147.9419,61.2678,44.5891,56.1276
151.1255,61.4712,44.6251,56.2633
152.8137,58.5078,44.7620,56.5832
155.1342,54.9923,45.1894,56.5040
157.1714,52.7373,45.1697,56.6597
158.6675,50.1710,44.9965,56.1511
161.8545,50.2124,45.1449,56.3257
164.8591,49.6156,44.7778,56.6975
175.5303,60.1119,45.0945,56.9287
175.6624,58.5755,45.4325,57.4772
178.7710,57.1042,45.6708,58.1033
184.0495,61.8605,46.5187,59.4564
187.7116,62.3192,47.1971,59.8760
194.5232,65.8785,47.4300,59.9462
200.0486,66.9632,47.9323,59.3129
203.0019,66.0249,48.3643,59.1350
208.4555,65.5594,48.3827,59.1938
210.7380,70.2952,48.5506,59.6738
213.0979,69.9231,48.9856,59.6607
214.9424,75.4125,49.9372,59.3078
218.7890,74.6537,50.6528,58.9438
219.7640,83.0966,50.9490,58.6215
222.2096,82.7013,50.9965,58.2919
226.4688,84.2638,50.2681,57.9388
225.5110,92.1691,49.8946,57.3936
223.0445,97.0206,49.0152,56.4589
218.5995,96.3353,48.4008,55.8897
211.8003,83.5283,48.1119,55.1958
195.7902,85.0264,47.7082,55.7565
191.7204,81.8346,47.6100,56.2378
192.6728,80.1981,47.2268,56.4248
206.2915,68.9079,47.5566,55.8384
171.5614,70.9905,47.9755,55.8317
163.5088,69.5642,48.6275,56.0584
153.4604,60.9365,48.9535,55.4575
150.3782,59.2890,49.1828,54.9504
147.4391,60.9493,49.0630,54.0445
125.5304,51.5467,49.3814,53.8712
120.0167,48.6780,48.4823,54.6303
111.4355,43.5999,47.8121,55.1056
101.5488,42.2761,47.3801,55.9733
94.0752,39.7184,46.5686,56.3661
86.7182,37.4428,45.8484,56.5682
80.7589,34.7955,45.4005,56.2083
74.6284,36.6178,44.9028,55.6859
70.0486,35.4872,44.3372,56.0455
65.4828,36.4371,44.3818,55.7885
60.6459,39.0352,44.1324,56.5524
57.5463,36.8158,44.4006,58.3425
51.8058,36.9554,44.7735,58.8694
49.0828,41.6919,44.2584,59.9712
47.0598,44.8520,44.4701,61.0635
47.9905,48.9350,44.1258,62.1139
56.6587,54.4366,44.5359,63.4556
67.4255,61.8271,44.6562,64.4613
80.2260,63.2457,44.4966,64.2717
100.0043,68.6602,44.2604,64.4021
114.0270,72.8283,43.7146,63.5564
131.5398,65.1527,43.5897,63.5309
146.9362,64.2227,43.3425,63.8972
156.1212,62.6289,43.1334,63.8007
169.6516,69.7649,44.4310,63.6458
173.4298,69.6786,45.2428,63.8102
183.4137,92.2453,45.5740,63.8462
192.2480,82.9226,45.5274,64.5203
201.2210,74.2870,45.5989,64.7763
206.2953,67.6039,45.7331,65.7763
204.7558,66.4941,45.6534,65.5745
204.8450,65.6140,45.4124,66.0380
202.6774,66.8140,45.9836,67.1901
202.6012,68.3570,46.4686,68.3256
203.2347,66.7421,46.3086,69.6806
