1
122.2052,338.8972,79.6294,92.3433
122.8538,327.6366,76.8899,94.9194
114.0093,330.6212,72.9681,98.9617
112.9594,332.7746,71.5481,98.9572
116.7671,348.1193,72.1935,94.8136
118.6220,339.1641,74.9358,90.7278
114.3376,319.4217,77.6654,86.5576
110.8466,310.8775,76.4264,85.1750
108.9264,275.2911,74.4846,91.4415
117.9288,243.0550,71.7786,96.7788
117.3747,244.4961,69.1812,100.5721
126.6002,235.7261,67.6951,106.5525
126.0310,218.2275,66.3110,108.0063
120.6683,213.2073,63.1083,109.7003
122.3212,222.0561,63.2601,106.0696
125.0196,231.9225,65.4943,101.1912
131.8514,229.5184,66.3122,99.5361
138.0508,234.6307,69.3352,94.8737
145.0883,233.2479,71.6707,91.7461
142.6390,212.7565,73.6478,87.5139
132.6793,190.6839,74.3636,82.7430
131.5886,167.0178,74.1290,80.7370
137.3313,148.7273,70.7846,84.6482
146.8516,136.2718,66.9439,90.0723
154.4266,126.1264,64.4564,93.7910
164.7391,127.8494,64.5642,96.8809
169.9096,128.0639,64.5642,101.5863
172.1305,120.8827,65.8232,103.4136
174.8032,118.6723,66.6721,104.5671
176.6890,125.4736,67.3117,107.4916
178.0392,119.7489,66.3999,109.5475
176.1631,118.0390,63.4969,112.4762
182.1632,112.8378,63.6154,113.3232
170.0706,115.1245,60.7735,115.1943
165.0021,120.1638,59.2902,113.2518
170.1782,127.6502,58.9595,112.6795
170.7923,132.3645,59.8863,109.3504
170.1410,142.3297,62.1085,103.2731
176.5160,158.9538,65.2617,97.3519
181.5356,158.5435,66.1306,94.9997
183.5134,165.6015,67.9097,91.7228
198.8588,165.6394,69.5587,88.5805
204.2735,157.2804,71.1327,86.9518
199.6404,139.4551,72.3725,84.6339
195.8283,113.4822,72.3205,84.5864
200.0950,80.4184,70.5401,89.5426
211.1708,56.5466,68.3905,95.3359
230.4263,48.6004,66.2847,100.4636
238.3622,49.8134,63.9534,102.6441
241.7767,33.8856,62.2589,104.6087
271.9088,31.5841,62.4531,104.3278
281.3665,37.7006,67.1244,100.6258
238.5968,83.5664,69.5448,97.1455
253.9464,84.1215,68.5108,97.5040
274.4729,68.4927,67.1795,99.1907
270.1986,50.1246,65.5198,97.4888
241.9355,30.0119,69.5062,92.9780
227.6978,1.3471,72.4530,88.7916
244.2906,-8.9551,72.1801,88.3451
258.8245,-6.1661,70.9255,87.2450
267.1228,-5.8932,67.9953,82.2480
265.3409,-3.5261,64.4991,77.8697
266.6267,-2.1322,61.4043,74.7073
265.3039,-1.5835,59.0930,72.7769
263.9974,-0.9825,57.4250,71.2837
263.6028,-0.1305,55.4924,70.5065
259.9651,0.2677,53.9657,70.2586
258.1635,-0.4228,52.3266,69.9808
257.5816,0.8691,50.9227,70.4312
254.3597,-1.5253,50.5812,70.0920
252.4185,-2.9429,50.4798,69.7214
249.1744,-3.6174,50.5251,68.0182
251.2022,0.9587,49.5528,67.2495
251.8249,0.1280,48.9230,66.7998
247.5161,-1.8155,47.7593,65.9276
247.8635,-0.5004,46.6906,66.1928
244.8595,3.7265,46.1653,67.6751
244.3793,2.8777,45.7687,68.1823
242.9522,4.3925,44.7537,69.1095
242.1451,2.2504,43.9825,69.5798
240.6824,1.7184,43.7990,69.1712
242.4979,2.1537,43.3906,70.1941
242.9075,6.2904,43.8491,72.4577
240.1306,5.1773,43.5614,72.8920
239.5765,4.3709,43.1665,74.4668
233.9437,8.2948,42.5065,73.7064
233.8779,12.3796,43.3751,72.1228
234.1605,14.5116,44.2481,70.6680
238.7954,18.2907,44.6171,70.1745
239.5819,20.6210,44.6317,70.1476
241.1217,17.1502,44.9749,69.5042
241.2412,24.2620,48.0400,66.5625
242.6310,25.8951,50.0320,64.9761
239.2917,26.4981,50.8989,64.2296
243.7518,26.0523,52.2133,62.7386
241.8207,22.2052,52.9295,61.8824
245.2352,15.6730,54.7115,60.3425
252.5807,16.8491,57.4159,58.1539
250.6756,15.4460,57.7680,57.8606
246.3389,7.1789,58.4341,57.2105
246.4843,2.1105,58.5076,57.1686
253.9265,0.7716,58.3380,57.1024
261.4256,0.8916,56.4749,57.2537
264.4314,0.8730,53.9229,57.4493
264.4510,3.9948,52.9960,57.6373
270.0710,3.4310,51.2346,57.8091
269.6744,4.2555,50.8735,57.8420
269.5137,3.5135,48.9318,58.2719
273.7057,2.3359,47.6498,58.7119
273.0011,4.4532,45.2000,60.3810
272.4643,6.3270,43.0953,61.7829
275.2653,6.9274,41.7773,63.1709
272.7325,8.8257,40.6040,63.7673
274.2964,11.6688,40.8346,65.9260
271.4528,15.6688,40.2467,67.3555
273.5547,10.3247,41.3385,69.7049
274.5860,7.8259,42.3245,71.3545
273.7502,10.8555,43.1069,74.3577
268.4308,13.4750,43.4450,74.8636
265.8599,17.1353,43.8221,75.2590
268.5503,9.4546,42.6780,76.8253
265.5691,11.9088,42.4959,77.5222
269.5399,12.1250,41.4293,79.2871
265.8787,15.6391,41.5155,81.1243
262.6162,24.7621,42.5698,83.7503
265.7751,26.9057,43.7669,87.5492
261.5350,29.9460,45.0796,90.8271
265.0395,30.1150,45.9316,93.7056
261.1739,39.1401,47.5552,96.2611
262.7088,41.4906,49.1431,99.1593
260.4659,45.2849,48.8862,100.1285
264.2113,53.6226,48.3513,100.8390
262.5512,69.6141,49.4721,100.1244
264.0308,75.6085,50.8010,97.8460
269.0701,79.9339,53.1381,93.5917
278.0081,71.9059,53.5508,94.1473
295.6096,66.9835,52.2775,98.6718
308.7622,69.2062,52.9258,100.4401
313.5113,78.9130,53.9268,103.3075
311.4844,83.9148,53.9658,105.7716
318.4253,85.2152,52.1611,108.9382
319.8092,90.0471,52.1104,110.0142
317.2034,94.3261,51.7521,110.5511
313.2236,111.1435,51.5100,111.1884
312.1879,115.5769,51.7868,111.6140
313.9143,127.1263,52.5737,110.6563
314.5254,133.2132,53.1934,111.7909
316.2460,128.6716,53.1787,111.8588
318.8354,130.0451,53.5611,111.9613
321.4435,132.6513,53.8829,112.1596
