1
186.5168,218.1167,41.6438,97.2006
185.2629,217.9604,42.3877,96.1327
182.8215,222.9249,42.6300,94.7121
182.2076,222.2611,43.2627,93.1753
177.0494,223.5510,44.5007,91.2470
176.4322,223.6828,45.2754,88.8320
169.4866,229.3717,46.2620,87.6356
171.6517,234.6664,46.6608,87.0479
172.9002,232.6767,46.8220,86.9556
172.9775,234.8620,46.9722,87.1749
178.1972,234.3934,47.2490,86.7939
182.0904,232.9059,47.3977,86.5344
175.8487,239.1157,48.4947,88.8984
177.1177,241.6994,49.4242,90.2103
177.1531,233.7518,49.8640,91.8122
179.8935,226.7823,50.6269,92.0703
182.9874,224.1220,51.8871,91.8469
187.8493,214.9516,53.8389,91.4464
191.5742,216.8136,54.5586,92.5268
195.7769,214.0101,54.8108,93.2152
200.0098,218.3401,55.6648,95.1792
204.5252,219.7799,55.6029,96.1992
206.9116,227.1234,56.1334,97.1915
211.4978,235.2422,56.1946,97.5803
215.4896,233.0680,56.0382,98.3924
220.3271,237.1908,56.1830,99.1475
218.4158,237.6775,55.8908,99.9365
222.8703,235.1136,56.4123,100.5512
227.8391,230.9387,56.4399,99.8776
234.4060,232.9814,55.6990,99.1502
238.3771,233.3032,55.3080,100.0547
243.7745,232.5254,55.5341,100.7338
246.0800,233.6380,55.9652,101.4192
249.6149,232.1046,55.6397,101.3661
254.7883,232.4480,55.1715,101.2434
259.9130,231.9565,55.1508,101.2310
262.8997,231.8987,55.4642,101.3128
265.3736,232.5866,55.3630,100.6043
267.4045,234.0226,55.9840,99.7904
273.6259,235.7378,55.9496,98.3336
276.2524,233.3623,56.7153,97.0521
278.4095,235.4535,56.5886,96.6578
278.9500,235.3079,56.3462,95.6239
281.7449,238.0822,56.3168,95.2985
280.1082,237.6056,56.5321,95.3404
279.0635,236.8662,56.3226,95.3024
277.2958,234.8842,56.0742,95.5064
277.3746,237.8880,56.6401,96.2583
274.8705,235.6398,56.9335,97.3617
274.2415,233.9749,57.5113,97.5809
271.7861,233.5097,58.3606,98.7425
268.9651,229.6052,59.9752,98.4207
268.3526,229.7074,61.4723,97.4920
267.5171,234.8188,62.8139,99.1239
264.6884,231.5780,63.6448,99.5404
261.7553,230.7281,63.5137,100.0756
260.3564,232.9299,63.7666,99.7109
260.9581,235.1881,64.4450,98.3877
259.7681,240.8197,65.5813,97.3890
256.0354,240.4288,65.6425,96.9266
251.4612,242.7329,65.5724,96.0289
251.6259,242.7990,65.2957,95.1467
246.5284,244.8811,64.8423,94.2389
242.0111,245.2057,64.2992,93.2649
234.5491,242.6127,63.9032,92.8771
228.2219,243.2276,63.4471,91.5993
226.9151,246.0984,63.2635,90.9811
