1
278.4906,127.0298,105.6089,101.4831
272.1325,120.7137,103.1587,105.4244
284.3825,104.2071,99.7172,110.3276
288.7408,80.1576,96.5355,114.6609
292.8246,69.7081,92.1877,119.5388
294.4193,68.6395,87.1009,122.6721
294.3384,68.7325,82.2563,125.4011
302.6050,69.0811,78.3596,126.5826
311.0970,75.2741,76.2764,125.6061
318.9312,76.3885,74.1657,126.8667
319.7052,88.0974,72.1472,128.4686
313.0063,100.6838,71.6758,129.0439
300.3504,116.3543,71.2123,128.4443
299.1123,119.0636,70.5500,127.3324
298.9426,118.3371,70.0223,126.8744
296.7835,112.9116,69.6784,125.5619
283.3297,114.8474,69.9590,123.8736
276.3978,116.8639,70.9789,120.6911
265.8920,107.3621,71.7286,117.7376
254.5796,98.8946,72.6213,115.4010
245.7210,92.8641,73.8770,112.5801
239.3176,97.4967,75.3358,110.3676
228.3888,108.1417,76.0516,107.6203
217.6619,118.6937,78.8569,103.7993
212.5727,124.1440,81.2705,101.2909
213.0669,134.0465,83.1996,98.5060
210.9764,145.7326,84.3208,96.4946
211.1855,158.3520,84.6854,93.6098
205.4977,171.5022,84.9546,91.3710
200.6832,182.0169,85.2709,89.7417
207.5442,189.8325,84.2152,87.0578
212.0777,195.0006,84.4437,84.0061
206.2059,203.4890,83.8400,81.8787
206.1458,210.0378,82.9991,80.5060
213.2348,208.8905,83.5618,79.2724
217.2941,196.6648,82.3647,77.9367
213.5776,184.4628,81.3370,76.8209
218.6565,179.1959,79.8795,75.9797
223.3942,176.8369,79.2506,74.8046
224.8917,170.1251,78.7145,74.4040
227.9318,160.0741,77.6488,73.9286
234.8202,157.6763,76.9506,73.0898
241.0048,159.3657,74.9252,72.0692
243.2079,161.2694,72.4182,71.8690
248.5657,152.5566,69.9608,72.2035
254.7624,145.9247,67.4657,72.9625
258.4767,141.3833,64.5015,73.3808
247.2197,139.2989,63.0521,72.7444
249.5715,118.9401,61.4929,72.9406
240.5300,102.1587,60.4961,72.8111
233.1875,99.3907,59.2624,72.0838
231.7063,91.8328,58.7764,71.3036
239.0669,73.9929,57.2035,70.3818
246.1178,65.6571,56.2386,69.0965
242.1924,72.1534,55.3895,66.9048
236.2486,74.5050,54.3639,65.0187
243.1556,74.7536,53.4403,63.8242
247.7840,81.7972,52.4408,62.6019
243.6777,102.2561,52.2508,61.1204
240.4943,115.6690,51.8066,60.7177
237.3237,124.1093,51.4990,59.3877
235.5452,136.1925,50.8704,59.0017
234.2751,134.4208,51.1193,58.7125
218.0092,135.2773,51.8175,57.8436
206.4839,127.6241,52.4356,57.5100
199.1175,106.0686,53.2249,57.5077
188.2396,91.4269,55.3326,57.8397
174.1332,98.7880,56.7059,58.8015
158.3589,106.5024,58.8575,59.2716
142.5401,99.7285,60.7523,60.8907
138.8347,88.9992,62.4229,62.1511
142.1303,83.6717,64.2226,63.9735
142.5516,80.3626,66.1233,66.0731
143.1711,81.5971,67.7368,68.2666
144.0863,89.7135,68.4298,69.3899
145.7585,93.1599,69.1275,70.0842
152.9456,96.5130,70.0848,70.7492
157.6480,99.0045,69.6597,71.3480
158.2971,92.0341,68.8380,71.2512
155.0929,100.8860,68.4648,71.0333
